DATE,OPEN,CLOSE,CHOICES,INDIC1,ACCOUNT,POSITION,MKTVALUE,NETWORTH,FLOW,COMMISSION,HIST_PRICE
2005-08-03,298,297.3,buy,293.87199999999996,68.09999999997672,466,138541.80000000002,138609.9,-273564,-0,298.0
2005-08-04,295.55,297.73,buy,294.71799999999996,68.09999999997672,466,138742.18000000002,138810.28,-0,-0,298.0
2005-08-05,297.5,292.35,short,295.63599999999997,68.09999999997672,466,136235.1,136303.19999999998,-0,-0,298.0
2005-08-08,293.6,291.25,short,295.564,273703.3,-466,-135722.5,137980.8,273635.2,-0,293.6
2005-08-09,291.96,291.57,short,294.04,273703.3,-466,-135871.62,137831.68,-0,-0,293.6
2005-08-10,291.3,285.68,short,291.716,273703.3,-466,-133126.88,140576.41999999998,-0,-0,293.6
2005-08-11,285.89,284.05,short,288.98,273703.3,-466,-132367.30000000002,141335.99999999997,-0,-0,293.6
2005-08-12,283.36,289.72,buy,288.454,273703.3,-466,-135009.52000000002,138693.77999999997,-0,-0,293.6
2005-08-15,289.8,284,short,287.004,132.09999999997672,478,135752,135884.09999999998,-273571.2,-0,289.8
2005-08-16,284.88,285.65,short,285.82,272477.37999999995,-478,-136540.69999999998,135936.67999999996,272345.27999999997,-0,284.88
2005-08-17,285.51,285.1,short,285.704,272477.37999999995,-478,-136277.80000000002,136199.57999999993,-0,-0,284.88
2005-08-18,275.91,279.99,short,284.892,272477.37999999995,-478,-133835.22,138642.15999999995,-0,-0,284.88
2005-08-19,280.99,280,short,282.948,272477.37999999995,-478,-133840,138637.37999999995,-0,-0,284.88
2005-08-22,281.24,274.01,short,280.95,272477.37999999995,-478,-130976.78,141500.59999999995,-0,-0,284.88
2005-08-23,276.16,279.58,short,279.736,272477.37999999995,-478,-133639.24,138838.13999999996,-0,-0,284.88
2005-08-24,277.57,282.57,buy,279.22999999999996,272477.37999999995,-478,-135068.46,137408.91999999995,-0,-0,284.88
2005-08-25,282.55,282.59,buy,279.74999999999994,99.17999999993481,486,137338.74,137437.91999999993,-272378.2,-0,282.55
2005-08-26,283.48,283.58,buy,280.46599999999995,99.17999999993481,486,137819.88,137919.05999999994,-0,-0,282.55
2005-08-29,282.24,288.45,buy,283.354,99.17999999993481,486,140186.69999999998,140285.87999999992,-0,-0,282.55
2005-08-30,287.39,287.27,buy,284.892,99.17999999993481,486,139613.22,139712.39999999994,-0,-0,282.55
2005-08-31,288.23,286,buy,285.578,99.17999999993481,486,138996,139095.17999999993,-0,-0,282.55
2005-09-01,285.91,286.25,short,286.31,99.17999999993481,486,139117.5,139216.67999999993,-0,-0,282.55
2005-09-02,286.51,288.45,buy,287.284,278586.8999999999,-486,-140186.69999999998,138400.19999999992,278487.72,-0,286.51
2005-09-06,289,287.11,buy,287.01599999999996,279.89999999990687,477,136951.47,137231.3699999999,-278307,-0,289.0
2005-09-07,285.89,294.87,buy,288.53599999999994,279.89999999990687,477,140652.99,140932.8899999999,-0,-0,289.0
2005-09-08,294.83,295.39,buy,290.41400000000004,279.89999999990687,477,140901.03,141180.9299999999,-0,-0,289.0
2005-09-09,297.28,299.09,buy,292.98199999999997,279.89999999990687,477,142665.93,142945.8299999999,-0,-0,289.0
2005-09-12,301.75,309.74,buy,297.24,279.89999999990687,477,147745.98,148025.87999999992,-0,-0,289.0
2005-09-13,309,311.68,buy,302.154,279.89999999990687,477,148671.36000000002,148951.25999999992,-0,-0,289.0
2005-09-14,308.73,303,short,303.78000000000003,279.89999999990687,477,144531,144810.8999999999,-0,-0,289.0
2005-09-15,299.52,302.62,short,305.226,286021.97999999986,-477,-144349.74,141672.23999999987,285742.07999999996,-0,299.52
2005-09-16,304.02,300.2,short,305.448,286021.97999999986,-477,-143195.4,142826.57999999987,-0,-0,299.52
2005-09-19,301,303.79,short,304.258,286021.97999999986,-477,-144907.83000000002,141114.14999999985,-0,-0,299.52
2005-09-20,306.15,307.91,buy,303.504,286021.97999999986,-477,-146873.07,139148.90999999986,-0,-0,299.52
2005-09-21,308.41,311.9,buy,305.284,125.90999999985797,450,140355,140480.90999999986,-285896.07,-0,308.41
2005-09-22,311.5,311.37,buy,307.034,125.90999999985797,450,140116.5,140242.40999999986,-0,-0,308.41
2005-09-23,313,315.36,buy,310.066,125.90999999985797,450,141912,142037.90999999986,-0,-0,308.41
2005-09-26,319.5,314.28,buy,312.164,125.90999999985797,450,141426,141551.90999999986,-0,-0,308.41
2005-09-27,314.95,313.94,buy,313.37,125.90999999985797,450,141273,141398.90999999986,-0,-0,308.41
2005-09-28,314.22,306,short,312.19,125.90999999985797,450,137700,137825.90999999986,-0,-0,308.41
2005-09-29,306.68,309.62,short,311.84,276137.90999999986,-450,-139329,136808.90999999986,276012,-0,306.68
2005-09-30,314.22,316.46,buy,312.06000000000006,276137.90999999986,-450,-142407,133730.90999999986,-0,-0,306.68
2005-10-03,313.63,318.68,buy,312.94,143.5099999998638,430,137032.4,137175.90999999986,-275994.4,-0,313.63
2005-10-04,319.95,311,short,312.352,143.5099999998638,430,133730,133873.50999999986,-0,-0,313.63
2005-10-05,312.69,310.71,short,313.294,269056.9099999999,-430,-133605.3,135451.60999999993,268913.4,-0,312.69
2005-10-06,314.14,312.75,short,313.91999999999996,269056.9099999999,-430,-134482.5,134574.40999999992,-0,-0,312.69
2005-10-07,314.79,312.99,short,313.226,269056.9099999999,-430,-134585.7,134471.2099999999,-0,-0,312.69
2005-10-10,313.31,310.65,short,311.62,269056.9099999999,-430,-133579.5,135477.40999999992,-0,-0,312.69
2005-10-11,310.61,306.1,short,310.64,269056.9099999999,-430,-131623,137433.90999999992,-0,-0,312.69
2005-10-12,305.2,300.97,short,308.692,269056.9099999999,-430,-129417.1,139639.8099999999,-0,-0,312.69
2005-10-13,302,297.44,short,305.63,269056.9099999999,-430,-127899.2,141157.7099999999,-0,-0,312.69
2005-10-14,299.9,296.14,short,302.26000000000005,269056.9099999999,-430,-127340.2,141716.7099999999,-0,-0,312.69
2005-10-17,297.5,305,buy,301.13,269056.9099999999,-430,-131150,137906.90999999992,-0,-0,312.69
2005-10-18,304.96,303.28,buy,300.56600000000003,82.18999999994412,452,137082.56,137164.74999999994,-268974.72,-0,304.96
2005-10-19,304,308.7,buy,302.11199999999997,82.18999999994412,452,139532.4,139614.58999999994,-0,-0,304.96
2005-10-20,309.99,303.2,short,303.264,82.18999999994412,452,137046.4,137128.58999999994,-0,-0,304.96
2005-10-21,345.8,339.9,buy,312.01599999999996,312685.38999999996,-452,-153634.8,159050.58999999997,312603.2,-0,345.8
2005-10-24,343.37,348.65,buy,320.746,218.68999999997322,458,159681.69999999998,159900.38999999996,-312466.7,0.00000000005820766091346741,343.37
2005-10-25,345.78,346.91,buy,329.472,218.68999999997322,458,158884.78,159103.46999999997,-0,-0,343.37
2005-10-26,346.28,355.44,buy,338.82,218.68999999997322,458,162791.52,163010.20999999996,-0,-0,343.37
2005-10-27,356.6,353.06,buy,348.79200000000003,218.68999999997322,458,161701.48,161920.16999999998,-0,-0,343.37
2005-10-28,355.27,358.17,buy,352.446,218.68999999997322,458,164041.86000000002,164260.55,-0,-0,343.37
2005-10-31,360.24,372.14,buy,357.14400000000006,218.68999999997322,458,170440.12,170658.80999999997,-0,-0,343.37
2005-11-01,371.86,379.38,buy,363.63800000000003,218.68999999997322,458,173756.04,173974.72999999998,-0,-0,343.37
2005-11-02,381.7,379.68,buy,368.486,218.68999999997322,458,173893.44,174112.12999999998,-0,-0,343.37
2005-11-03,382.41,385.95,buy,375.064,218.68999999997322,458,176765.1,176983.78999999998,-0,-0,343.37
2005-11-04,389.98,390.43,buy,381.516,218.68999999997322,458,178816.94,179035.62999999998,-0,-0,343.37
2005-11-07,395.1,395.03,buy,386.094,218.68999999997322,458,180923.74,181142.42999999996,-0,-0,343.37
2005-11-08,394.25,389.9,buy,388.198,218.68999999997322,458,178574.19999999998,178792.88999999996,-0,-0,343.37
2005-11-09,386.67,379.15,short,388.092,218.68999999997322,458,173650.69999999998,173869.38999999996,-0,-0,343.37
2005-11-10,378.36,391.1,buy,389.122,346796.44999999995,-458,-179123.80000000002,167672.64999999994,346577.76,-0,378.36
2005-11-11,395.12,390.4,buy,389.116,276.20999999996275,419,163577.59999999998,163853.80999999994,-346520.24,-0,395.12
2005-11-14,392.12,396.97,buy,389.504,276.20999999996275,419,166330.43000000002,166606.63999999998,-0,-0,395.12
2005-11-15,394.38,392.8,buy,390.084,276.20999999996275,419,164583.2,164859.40999999997,-0,-0,395.12
2005-11-16,396.2,398.15,buy,393.884,276.20999999996275,419,166824.84999999998,167101.05999999994,-0,-0,395.12
2005-11-17,401.8,403.45,buy,396.35400000000004,276.20999999996275,419,169045.55,169321.75999999995,-0,-0,395.12
2005-11-18,403.49,400.21,buy,398.31600000000003,276.20999999996275,419,167687.99,167964.19999999995,-0,-0,395.12
2005-11-21,399.17,409.36,buy,400.79400000000004,276.20999999996275,419,171521.84,171798.04999999996,-0,-0,395.12
2005-11-22,408.65,416.47,buy,405.528,276.20999999996275,419,174500.93000000002,174777.13999999998,-0,-0,395.12
2005-11-23,417.04,422.86,buy,410.46999999999997,276.20999999996275,419,177178.34,177454.54999999996,-0,-0,395.12
2005-11-25,425.78,428.62,buy,415.504,276.20999999996275,419,179591.78,179867.98999999996,-0,-0,395.12
2005-11-28,429.82,423.48,buy,420.158,276.20999999996275,419,177438.12,177714.32999999996,-0,-0,395.12
2005-11-29,424.46,403.54,short,418.994,276.20999999996275,419,169083.26,169359.46999999997,-0,-0,395.12
2005-11-30,404.26,404.91,short,416.68199999999996,339046.08999999997,-419,-169657.29,169388.79999999996,338769.88,-0,404.26
2005-12-01,409.2,414.09,short,414.92800000000005,339046.08999999997,-419,-173503.71,165542.37999999998,-0,-0,404.26
2005-12-02,416.94,417.7,buy,412.74399999999997,339046.08999999997,-419,-175016.3,164029.78999999998,-0,-0,404.26
2005-12-05,417,405.85,short,409.218,25.089999999967404,394,159904.90000000002,159929.99,-339021,-0,417.0
2005-12-06,408.7,404.54,short,409.418,322080.68999999994,-394,-159388.76,162691.92999999993,322055.6,-0,408.7
2005-12-07,406.16,404.22,short,409.28,322080.68999999994,-394,-159262.68000000002,162818.00999999992,-0,-0,408.7
2005-12-08,405.3,410.65,buy,408.592,322080.68999999994,-394,-161796.09999999998,160284.58999999997,-0,-0,408.7
2005-12-09,415,409.2,buy,406.89200000000005,40.68999999994412,382,156314.4,156355.08999999994,-322040,-0,415.0
2005-12-12,414.63,412.61,buy,408.24399999999997,40.68999999994412,382,157617.02000000002,157657.70999999996,-0,-0,415.0
2005-12-13,412.5,417.49,buy,410.834,40.68999999994412,382,159481.18,159521.86999999994,-0,-0,415.0
2005-12-14,417.04,418.96,buy,413.782,40.68999999994412,382,160042.72,160083.40999999995,-0,-0,415.0
2005-12-15,419.11,422.55,buy,416.162,40.68999999994412,382,161414.1,161454.78999999995,-0,-0,415.0
2005-12-16,425.34,430.15,buy,420.352,40.68999999994412,382,164317.3,164357.98999999993,-0,-0,415.0
2005-12-19,432.2,424.6,buy,422.75,40.68999999994412,382,162197.2,162237.88999999996,-0,-0,415.0
2005-12-20,427.86,429.74,buy,425.2,40.68999999994412,382,164160.68,164201.36999999994,-0,-0,415.0
2005-12-21,433.55,426.33,short,426.6740000000001,40.68999999994412,382,162858.06,162898.74999999994,-0,-0,415.0
2005-12-22,431.77,432.04,buy,428.572,329912.9699999999,-382,-165039.28,164873.68999999992,329872.27999999997,-0,431.77
2005-12-23,432.15,430.93,buy,428.72799999999995,182.51999999993131,381,164184.33000000002,164366.84999999995,-329730.45,0.00000000005820766091346741,432.15
2005-12-27,431.86,424.64,short,428.736,182.51999999993131,381,161787.84,161970.35999999993,-0,-0,432.15
2005-12-28,424.34,426.69,short,428.12600000000003,323529.59999999986,-381,-162568.88999999998,160960.70999999988,323347.07999999996,-0,424.34
2005-12-29,427.98,420.15,short,426.89000000000004,323529.59999999986,-381,-160077.15,163452.44999999987,-0,-0,424.34
2005-12-30,417.27,414.86,short,423.454,323529.59999999986,-381,-158061.66,165467.93999999986,-0,-0,424.34
2006-01-03,422.52,435.23,buy,424.314,323529.59999999986,-381,-165822.63,157706.96999999986,-0,-0,424.34
2006-01-04,443.9,445.24,buy,428.434,370.39999999987776,347,154498.28,154868.67999999988,-323159.2,0.00000000005820766091346741,443.9
2006-01-05,446,451.24,buy,433.34400000000005,370.39999999987776,347,156580.28,156950.67999999988,-0,-0,443.9
2006-01-06,456.87,465.66,buy,442.446,370.39999999987776,347,161584.02000000002,161954.4199999999,-0,-0,443.9
2006-01-09,466.41,466.9,buy,452.854,370.39999999987776,347,162014.3,162384.69999999987,-0,-0,443.9
2006-01-10,464.42,469.76,buy,459.76000000000005,370.39999999987776,347,163006.72,163377.11999999988,-0,-0,443.9
2006-01-11,471.27,471.63,buy,465.038,370.39999999987776,347,163655.61,164026.00999999986,-0,-0,443.9
2006-01-12,473.72,463.63,short,467.51599999999996,370.39999999987776,347,160879.61,161250.00999999986,-0,-0,443.9
2006-01-13,464.31,466.25,short,467.634,322601.5399999999,-347,-161788.75,160812.78999999992,322231.14,-0,464.31
2006-01-17,463.06,467.11,short,467.67600000000004,322601.5399999999,-347,-162087.17,160514.3699999999,-0,-0,464.31
2006-01-18,447.3,444.91,short,462.70599999999996,322601.5399999999,-347,-154383.77000000002,168217.7699999999,-0,-0,464.31
2006-01-19,451.17,436.45,short,455.66999999999996,322601.5399999999,-347,-151448.15,171153.38999999993,-0,-0,464.31
2006-01-20,438.7,399.46,short,442.83599999999996,322601.5399999999,-347,-138612.62,183988.91999999993,-0,-0,464.31
2006-01-23,407.38,427.5,short,435.08600000000007,322601.5399999999,-347,-148342.5,174259.03999999992,-0,-0,464.31
2006-01-24,436.03,443.03,buy,430.27,322601.5399999999,-347,-153731.41,168870.12999999992,-0,-0,464.31
2006-01-25,451.26,433,buy,427.8879999999999,401.89999999993597,367,158911,159312.89999999994,-322199.64,-0,451.26
2006-01-26,439.54,434.27,buy,427.45200000000006,401.89999999993597,367,159377.09,159778.98999999993,-0,-0,451.26
2006-01-27,435,433.49,short,434.258,401.89999999993597,367,159090.83000000002,159492.72999999995,-0,-0,451.26
2006-01-30,429.23,426.82,short,434.122,315456.72,-367,-156642.94,158813.77999999997,315054.82,0.00000000005820766091346741,429.23
2006-01-31,430.57,432.66,buy,432.04799999999994,315456.72,-367,-158786.22,156670.49999999997,-0,-0,429.23
2006-02-01,389.03,401.78,short,425.804,342.4200000000128,443,177988.53999999998,178330.96,-315114.3,0.00000000005820766091346741,389.03
2006-02-02,403.82,396.04,short,418.158,358126.94000000006,-443,-175445.72,182681.22000000006,357784.52,-0,403.82
2006-02-03,393.62,381.55,short,407.77,358126.94000000006,-443,-169026.65,189100.29000000007,-0,-0,403.82
2006-02-06,385.31,385.1,short,399.42600000000004,358126.94000000006,-443,-170599.30000000002,187527.64000000004,-0,-0,403.82
2006-02-07,382.99,367.92,short,386.47799999999995,358126.94000000006,-443,-162988.56,195138.38000000006,-0,-0,403.82
2006-02-08,368.48,369.08,short,379.938,358126.94000000006,-443,-163502.44,194624.50000000006,-0,-0,403.82
2006-02-09,371.2,358.77,short,372.48400000000004,358126.94000000006,-443,-158935.11,199191.83000000007,-0,-0,403.82
2006-02-10,361.95,362.61,short,368.696,358126.94000000006,-443,-160636.23,197490.71000000005,-0,-0,403.82
2006-02-13,346.64,345.7,short,360.81600000000003,358126.94000000006,-443,-153145.1,204981.84000000005,-0,-0,403.82
2006-02-14,345.33,343.32,short,355.896,358126.94000000006,-443,-152090.76,206036.18000000005,-0,-0,403.82
2006-02-15,341.27,342.38,short,350.5559999999999,358126.94000000006,-443,-151674.34,206452.60000000006,-0,-0,403.82
2006-02-16,345.67,366.46,buy,352.09399999999994,358126.94000000006,-443,-162341.78,195785.16000000006,-0,-0,403.82
2006-02-17,369.86,368.75,buy,353.322,102.46000000005006,525,193593.75,193696.21000000005,-358024.48000000004,0.00000000005820766091346741,369.86
2006-02-21,366.44,366.59,buy,357.5,102.46000000005006,525,192459.75,192562.21000000005,-0,-0,369.86
2006-02-22,367.15,365.49,buy,361.93399999999997,102.46000000005006,525,191882.25,191984.71000000005,-0,-0,369.86
2006-02-23,365.61,378.07,buy,369.072,102.46000000005006,525,198486.75,198589.21000000005,-0,-0,369.86
2006-02-24,377.3,377.4,buy,371.25999999999993,102.46000000005006,525,198135,198237.46000000005,-0,-0,369.86
2006-02-27,381.27,390.38,buy,375.58599999999996,102.46000000005006,525,204949.5,205051.96000000005,-0,-0,369.86
2006-02-28,393.2,362.62,short,374.79200000000003,102.46000000005006,525,190375.5,190477.96000000005,-0,-0,369.86
2006-03-01,368.56,364.8,short,374.65399999999994,387090.4600000001,-525,-191520,195570.46000000008,386988,-0,368.56
2006-03-02,364.28,376.45,buy,374.33000000000004,387090.4600000001,-525,-197636.25,189454.21000000008,-0,-0,368.56
2006-03-03,384.3,378.18,buy,374.486,100.36000000007334,482,182282.76,182383.12000000008,-386990.10000000003,0.00000000005820766091346741,384.3
2006-03-06,380.91,368.1,short,370.03000000000003,100.36000000007334,482,177424.2,177524.56000000008,-0,-0,384.3
2006-03-07,365.02,364.45,short,370.3960000000001,351979.64,-482,-175664.9,176314.74000000002,351879.27999999997,-0.00000000005820766091346741,365.02
2006-03-08,353.93,353.88,short,368.212,351979.64,-482,-170570.16,181409.48,-0,-0,365.02
2006-03-09,355.39,343,short,361.52200000000005,351979.64,-482,-165326,186653.64,-0,-0,365.02
2006-03-10,343.5,337.5,short,353.38599999999997,351979.64,-482,-162675,189304.64,-0,-0,365.02
2006-03-13,340.93,337.06,short,347.178,351979.64,-482,-162462.92,189516.72,-0,-0,365.02
2006-03-14,337.14,351.16,buy,344.52000000000004,351979.64,-482,-169259.12000000002,182720.52,-0,-0,365.02
2006-03-15,350.77,344.5,buy,342.644,157.3300000000454,521,179484.5,179641.83000000005,-351822.31,0.00000000005820766091346741,350.77
2006-03-16,348.61,338.77,short,341.798,157.3300000000454,521,176499.16999999998,176656.50000000003,-0,-0,350.77
2006-03-17,338.8,339.79,short,342.256,353186.93000000005,-521,-177030.59,176156.34000000005,353029.60000000003,-0.00000000005820766091346741,338.8
2006-03-20,342.34,348.19,buy,344.482,353186.93000000005,-521,-181406.99,171779.94000000006,-0,-0,338.8
2006-03-21,350.01,339.92,short,342.23400000000004,26.840000000054715,488,165880.96000000002,165907.80000000008,-353160.08999999997,-0,350.01
2006-03-22,339.75,340.22,short,341.37800000000004,331622.8400000001,-488,-166027.36000000002,165595.48000000007,331596,-0,339.75
2006-03-23,342.35,341.89,short,342.00200000000007,331622.8400000001,-488,-166842.32,164780.52000000008,-0,-0,339.75
2006-03-24,368.62,365.8,buy,347.20399999999995,331622.8400000001,-488,-178510.4,153112.4400000001,-0,-0,339.75
2006-03-27,367.09,369.69,buy,351.504,140.5700000001234,415,153421.35,153561.92000000013,-331482.26999999996,-0,367.09
2006-03-28,371.71,377.2,buy,358.96000000000004,140.5700000001234,415,156538,156678.57000000012,-0,-0,367.09
2006-03-29,379.94,394.98,buy,369.91200000000003,140.5700000001234,415,163916.7,164057.27000000014,-0,-0,367.09
2006-03-30,389.19,388.44,buy,379.22200000000004,140.5700000001234,415,161202.6,161343.17000000013,-0,-0,367.09
2006-03-31,388.74,390,buy,384.062,140.5700000001234,415,161850,161990.57000000012,-0,-0,367.09
2006-04-03,389.53,389.7,buy,388.064,140.5700000001234,415,161725.5,161866.07000000012,-0,-0,367.09
2006-04-04,389.9,404.34,buy,393.492,140.5700000001234,415,167801.09999999998,167941.6700000001,-0,-0,367.09
2006-04-05,408.2,407.99,buy,396.094,140.5700000001234,415,169315.85,169456.42000000013,-0,-0,367.09
2006-04-06,406.49,411.18,buy,400.642,140.5700000001234,415,170639.7,170780.27000000014,-0,-0,367.09
2006-04-07,412.41,406.16,buy,403.874,140.5700000001234,415,168556.40000000002,168696.97000000015,-0,-0,367.09
2006-04-10,407.08,416.38,buy,409.21000000000004,140.5700000001234,415,172797.7,172938.27000000014,-0,-0,367.09
2006-04-11,416.42,409.66,short,410.274,140.5700000001234,415,170008.90000000002,170149.47000000015,-0,-0,367.09
2006-04-12,409,408.95,short,410.466,339610.5700000001,-415,-169714.25,169896.32000000012,339470,-0,409.0
